0.19879,1.506,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.01691
0.95244,1.5951,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.035922
0.69415,1.4914,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.031874
0.819,1.5701,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.020501
0.7801,1.5057,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.050544
0.50562,3.295,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.042369
0.20893,0.92254,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0095001
0.25126,1.5613,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.019982
0.39956,0.68217,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.011288
1.016,1.9231,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.039165
0.3175,3.3462,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.03149
0.7876,4.4336,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.086094
0.48176,1.2229,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.031494
1.4847,1.8717,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.034019
0.62519,2.6783,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.057044
1.4847,1.1982,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.018347
0.54612,5.9197,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.11547
5.8507,2.3369,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.036263
0.47581,4.8897,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.075579
1.1221,0.86851,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010448
0.39,1.5026,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010602
0.39365,1.5461,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.038687
0.25439,9.4138,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.09937
0.9989,1.4127,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.043677
0.17577,3.663,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.011914
0.975,6.1603,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.074009
0.26857,2.2884,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.019462
0.36243,2.8843,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.023637
0.31027,1.1206,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012317
0.49337,1.097,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0274
1.2849,1.3007,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.027333
1.7246,0.62706,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012453
0.33028,3.9846,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.022339
0.40152,4.1963,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.031577
1.2046,5.6525,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.10471
0.40751,3.7451,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.039908
0.28247,0.93,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0059484
0.63,1.8967,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.067281
0.66056,1.3932,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.054657
0.25519,9.9335,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.096797
0.53188,2.3418,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.041188
0.87612,3.1611,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.06057
1.2794,4.0768,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.057556
0.58302,2.3777,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.044471
2.1555,2.7257,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.035049
2.4091,1.3077,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.0076723
0.76426,2.8551,2.42E+06,7.2108,3.77E+07,1.60E+06,2.51E+06,0.50753,0.662,0.052514
